"ItemId","Name","Spell","Source","Area","Map","Quests","Verdict"
"61334","The Corpseburner's Flare","85431","client","0","0","27523","auto-quest-gate"
"61363","Artillery Flare","85478","client","0","0","27496","auto-quest-gate"
"61367","Artillery Flare","85481","client","0","0","27497","auto-quest-gate"
"61385","Flashgrowth Mote","85551","client","0","0","27509","auto-quest-gate"
"61369","Crusader's Torch","85555","client","0","0","27528","auto-quest-gate"
"61375","Argent Lightwell Charm","85590","client","0","0","27530","auto-quest-gate"
"61374","Bundle of Torches","85600","client","0","0","27550","auto-quest-gate"
"61379","Gidwin's Hearthstone","85609","client","0","0","27527","auto-quest-gate"
"61511","Attack Signal","85720","client","0","0","27498 27499 27588 27590","auto-quest-gate"
"61920","Chillwind Tribute","85752","client","0","0","27169","auto-quest-gate"
"61928","Heth'Jatari Conch","85784","client","0","0","27606","auto-quest-gate"
"56020","Erunak's Scrying Orb","86382","client","0","0","25794","auto-quest-gate"
"55185","Pilfered Cannonball","86416","client","0","0","25651","auto-quest-gate"
"62248","The Elementium Axe","86466","client","0","0","27700 27701","auto-quest-gate"
"62503","Water of Life","86499","client","0","0","27719 27798","auto-quest-gate"
"62315","King Wrynn's Proclamation","86767","client","0","0","27741","auto-quest-gate"
"62326","Heavy Manacles","86839","client","0","0","27749","auto-quest-gate"
"62394","Fire Portal Controller","86873","client","0","0","27745","auto-quest-gate"
"62379","Book of Incantations","86986","client","0","0","27767","auto-quest-gate"
"62398","Holographic Projector","87020","client","0","0","27761","auto-quest-gate"
"62412","Book of Incantations","87026","client","0","0","27780","auto-quest-gate"
"62493","Warchief's Proclamation","87140","client","0","0","27801","auto-quest-gate"
"62495","Book of Incantations","87142","client","0","0","27799","auto-quest-gate"
"62496","Book of Incantations","87149","client","0","0","27800","auto-quest-gate"
"62508","Wildhammer Water Bucket","87250","client","0","0","27804","auto-quest-gate"
"62517","Banner of the Fallen","87293","client","0","0","27845","auto-quest-gate"
"62548","Banner of the Fallen","87296","client","0","0","27856","auto-quest-gate"
"62541","Heavy Manacles","87355","client","0","0","27802","auto-quest-gate"
"62610","Titan Device Component","87585","client","0","0","27901","auto-quest-gate"
"62611","Titan Activation Device","87623","client","0","0","27903","auto-quest-gate"
"62775","Barbed Fleshhook","87937","client","0","0","27929 28874","auto-quest-gate"
"62813","Refurbished Trooper Uniform","88236","client","0","0","27969","auto-quest-gate"
"62823","Letherio's Spherule","88259","client","0","0","27979","auto-quest-gate"
"62824","Finister's Spherule","88259","client","0","0","27979","auto-quest-gate"
"62825","Kiyuubi's Spherule","88259","client","0","0","27979","auto-quest-gate"
"62826","Furnace Flasks","88418","client","0","0","27981","auto-quest-gate"
"62920","Phaseblood Potion","88438","client","0","0","28044","auto-quest-gate"
"62917","Gryphon Carcass Bait","88449","client","0","0","28043","auto-quest-gate"
"62912","I-Scream Cryocannon","88452","client","0","0","28047","auto-quest-gate"
"62925","Consecrated Tripetricine","88547","client","0","0","28062","auto-quest-gate"
"63071","Bulwark Disguise","88796","client","0","0","28136 28140","auto-quest-gate"
"63079","Titanium Shackles","88797","client","0","0","28138","auto-quest-gate"
"63092","Wyrmhunter Hooks","88914","client","0","0","28173","auto-quest-gate"
"63104","Elemental Nullifier","88928","client","0","0","28159","auto-quest-gate"
"67537","The Light of Souls","88983","client","0","0","28170","auto-quest-gate"
"63126","Mother's Flame","89008","client","0","0","28176","auto-quest-gate"
"63139","Alexstrasza's Tear","89040","client","0","0","28175","auto-quest-gate"
"63284","Kitty's Eartag","89297","client","0","0","28213","auto-quest-gate"
"62054","Orbs of the Stars","89314","client","0","0","27669","auto-quest-gate"
"63332","Empty Moonwell Vial","89402","client","0","0","28229","auto-quest-gate"
"63387","Whisperwind Moonwell Water","89406","client","0","0","28229","auto-quest-gate"
"63350","Razor-Sharp Scorpid Barb","89447","client","0","0","28246 28434","auto-quest-gate"
"63356","Horn of the Callers","89477","client","0","0","28252 28435","auto-quest-gate"
"63393","Shoulder-Mounted Drake-Dropper","89557","client","0","0","28280","auto-quest-gate"
"63390","Blackrock Cudgel of Discipline","89562","client","0","0","28278 28279 28439 28440","auto-quest-gate"
"63395","Delaris's Prism","89622","client","0","0","28288","auto-quest-gate"
"63426","Lethality Analyzer","89752","client","0","0","28324","auto-quest-gate"
"63427","Worgsaw","89776","client","0","0","28313 28445","auto-quest-gate"
"63428","Glowing Torch","89777","client","0","0","28328 28474 28475 28476 28477 28478","auto-quest-gate"
"63514","Darla's Box of Megaflares","89809","client","0","0","28334","auto-quest-gate"
"63508","Helcular's Rod","89821","client","0","0","28331","auto-quest-gate"
"63513","Darla's Grapple","89822","client","0","0","28333","auto-quest-gate"
"63515","Irontree Oilcan","89828","client","0","0","28333","auto-quest-gate"
"64301","Stolen Irontree Explosives","89892","client","0","0","28387","auto-quest-gate"
"63469","Breath of Cenarius","89914","client","0","0","28343","auto-quest-gate"
"63681","Horn of the Callers","90079","client","0","0","28320 28454","auto-quest-gate"
"63698","Darla's Wisp Magnet","90114","client","0","0","28370 28383","auto-quest-gate"
"63699","Shroud of the Makers","90139","client","0","0","28367","auto-quest-gate"
"64300","Swiftwind Switch","90156","client","0","0","28383","auto-quest-gate"
"64312","Totem of Freedom","90292","client","0","0","28401 28465","auto-quest-gate"
"64313","Elemental-Imbued Weapon","90332","client","0","0","28405 28466 28473","auto-quest-gate"
"64341","Fast-Acting Poison","90417","client","0","0","28406 28463","auto-quest-gate"
"64416","Duskingdawn's Wand","90679","client","0","0","28495","auto-quest-gate"
"64445","Banshee Mirror","90976","client","0","0","28538","auto-quest-gate"
"64471","Goblin Pocket-Nuke","91085","client","0","0","28556","auto-quest-gate"
"64583","Water Barrel","91400","client","0","0","28604","auto-quest-gate"
"64637","Tanrir's Overcharged Totem","91647","client","0","0","28615","auto-quest-gate"
"64660","Flintlocke's Explosives","91787","client","0","0","28598","auto-quest-gate"
"64668","Harrison's Signal Flares","91957","client","0","0","28622","auto-quest-gate"
"64669","Ticker's Explosives","91976","client","0","0","28592","auto-quest-gate"
"65146","Blast Tape","92245","client","0","0","28584","auto-quest-gate"
"65162","Emergency Pool Pony","92317","client","0","0","28586","auto-quest-gate"
"65514","Ricket's Tickers","92786","client","0","0","27048","auto-quest-gate"
"66060","Empowered Dreamcatcher","93392","client","0","0","28841","auto-quest-gate"
"66061","Bluescale Sigil","93445","client","0","0","28842","auto-quest-gate"
"67232","Sullah's Pygmy Pen","93753","client","0","0","28351","auto-quest-gate"
"67247","Sullah's Hyena Trap","93770","client","0","0","28844","auto-quest-gate"
"49014","Swoop Eggs","94215","client","0","0","14246","auto-quest-gate"
"67241","Sullah's Camel Harness","94428","client","0","0","28352","auto-quest-gate"
"68037","Glyphs of Calling","95168","client","0","0","28896","auto-quest-gate"
"53054","Horde Chest Key","95864","client","0","0","25377","auto-quest-gate"
"68648","Dousing Agent","95964","hotfix","0","0","29371","auto-quest-gate"
"12622","Shardtooth Meat","95968","client","0","0","4970 29035 29052","auto-quest-gate"
"68646","Winterspring Cub","95971","hotfix","0","0","29034","auto-quest-gate"
"68645","Smoked Meat","95994","hotfix","0","0","29037 29053","auto-quest-gate"
"68647","Dousing Agent","96022","hotfix","0","0","29377","auto-quest-gate"
"68663","Tough Yeti Hide","96048","hotfix","0","0","29040 29051","auto-quest-gate"
"68668","Winterspring Cat Toy","96059","hotfix","0","0","29040 29051","auto-quest-gate"
"68679","Goblin Gas Tank","96107","client","0","0","29050","auto-quest-gate"
"68890","Dragon Kite 2-Pack","96864","hotfix","0","0","29117","auto-quest-gate"
"68997","Guardian's Staff","97012","hotfix","0","0","29126","auto-quest-gate"
"69191","Arcane Cleanser","97187","client","0","0","29144","auto-quest-gate"
"69234","Quill of the Bird-Queen","97241","client","0","0","29147","auto-quest-gate"
"69212","Quill of the Bird-Queen","97324","hotfix","0","0","29148","auto-quest-gate"
"69225","Fang of the Wolf","97498","client","0","0","29165","auto-quest-gate"
"69232","Emerald of Aessina","97517","client","0","0","29162","auto-quest-gate"
"69231","Dragon Kite 2-Pack","97584","hotfix","0","0","29190","auto-quest-gate"
"69235","Fang of the Wolf","97605","client","0","0","29164","auto-quest-gate"
"69240","Enchanted Salve","97670","client","0","0","29138","auto-quest-gate"
"69759","The Bitter Pill","98261","hotfix","0","0","29263","auto-quest-gate"
"69806","Tholo's Thermometer","98511","hotfix","0","0","29273","auto-quest-gate"
"69825","Essence Gatherer","98592","hotfix","0","0","10271","auto-quest-gate"
"69832","Burd Sticker","98628","hotfix","0","0","29297","auto-quest-gate"
"69906","Delicious Ribs","99307","hotfix","0","0","29318","auto-quest-gate"
"69904","Uncooked Ribs","99309","hotfix","0","0","29318","auto-quest-gate"
"69907","Corpse Worm","99315","client","0","0","29320","auto-quest-gate"
"69914","Giant Catfish","99334","client","0","0","29324","auto-quest-gate"
"69932","Young Ironjaw","99429","hotfix","0","0","29343","auto-quest-gate"
"69933","Blind Minnow","99431","hotfix","0","0","29344","auto-quest-gate"
"69940","Grimnur's Bait","99435","hotfix","0","0","29347","auto-quest-gate"
"69956","Blind Cavefish","99438","client","0","0","29346","auto-quest-gate"
"69979","Bait-o-Matic Blueprints","99474","hotfix","0","0","29350","auto-quest-gate"
"69981","Ironforge Rations","99479","hotfix","0","0","29351","auto-quest-gate"
"69990","Mulgore Pine Cone","99500","client","0","0","29315 29358","auto-quest-gate"
"69995","Bloated Frog","99508","client","0","0","29361","auto-quest-gate"
"69998","Alliance Decoy Kit","99511","client","0","0","29361","auto-quest-gate"
"69997","Mulgore Spices","99512","client","0","0","29363","auto-quest-gate"
"70727","Arcane Cleanser","100052","client","0","0","29375","auto-quest-gate"
"72110","Battered Wrench","101838","hotfix","0","0","29467 29511","auto-quest-gate"
"71964","Iron Stock","101845","hotfix","0","0","29468 29508","auto-quest-gate"
"71967","Horseshoe","101847","hotfix","0","0","29468 29508","auto-quest-gate"
"71971","Bundle of Exotic Herbs","101863","hotfix","0","0","29471 29515","auto-quest-gate"
"71972","Prophetic Ink","101868","hotfix","0","0","29471 29515","auto-quest-gate"
"71977","Darkmoon Craftsman's Kit","101874","hotfix","0","0","29472 29517","auto-quest-gate"
"71978","Darkmoon Bandage","101883","hotfix","0","0","29473 29512","auto-quest-gate"
"72018","Discarded Weapon","101985","hotfix","0","0","29474 29510","auto-quest-gate"
"72043","Cocktail Shaker","101988","hotfix","0","0","29478 29506","auto-quest-gate"
"72049","Darkmoon Banner","101992","hotfix","0","0","29480 29520","auto-quest-gate"
"72048","Darkmoon Banner Kit","101993","hotfix","0","0","29480 29520","auto-quest-gate"
"72056","Plump Frogs","102050","hotfix","0","0","29484 29509","auto-quest-gate"
"72057","Breaded Frog","102053","hotfix","0","0","29484 29509","auto-quest-gate"
"72052","Bit of Glass","102221","hotfix","0","0","29483 29516","auto-quest-gate"
"6516","Imp Summoning Scroll","483","client","0","0","","manual-no-quest-link"
"6650","Healing Stream Totem Scroll","483","client","0","0","","manual-no-quest-link"
"3745","Rune of Opening","3407","client","0","0","","manual-no-quest-link"
"4639","Enchanted Sea Kelp","4945","client","0","0","","manual-no-quest-link"
"1352","Cracked Skull Mortar","4960","client","0","0","","manual-no-quest-link"
"5052","Unconscious Dig Rat","5161","client","0","0","","manual-no-quest-link"
"7733","Staff of Prehistoria","9577","client","0","0","","manual-no-quest-link"
"7740","Gni'kiv Medallion","9594","client","0","0","","manual-no-quest-link"
"7741","The Shaft of Tsol","9595","client","0","0","","manual-no-quest-link"
"9241","Sacred Mallet","11435","client","0","0","","manual-no-quest-link"
"10831","Fel Orb","12851","client","0","0","","manual-no-quest-link"
"11141","Bait","14008","client","0","0","","manual-no-quest-link"
"11613","DEBUG Samophlange Manual Cover","15303","client","0","0","","manual-no-quest-link"
"11671","[PH] Greater Arcane Amalgamation (AGI/FR)","15446","client","0","0","","manual-no-quest-link"
"11672","[PH] Greater Arcane Amalgamation (SPI/FR)","15458","client","0","0","","manual-no-quest-link"
"12323","Unforged Seal of Ascension","16057","client","0","0","","manual-no-quest-link"
"12347","Filled Cleansing Bowl","16072","client","0","0","","manual-no-quest-link"
"12534","Omokk's Head","16447","client","0","0","","manual-no-quest-link"
"16646","Shredder Operating Manual - Page 2","20529","client","0","0","","manual-no-quest-link"
"16648","Shredder Operating Manual - Page 4","20529","client","0","0","","manual-no-quest-link"
"16645","Shredder Operating Manual - Page 1","20529","client","0","0","","manual-no-quest-link"
"16647","Shredder Operating Manual - Page 3","20529","client","0","0","","manual-no-quest-link"
"16650","Shredder Operating Manual - Page 6","20530","client","0","0","","manual-no-quest-link"
"16649","Shredder Operating Manual - Page 5","20530","client","0","0","","manual-no-quest-link"
"16651","Shredder Operating Manual - Page 7","20530","client","0","0","","manual-no-quest-link"
"16652","Shredder Operating Manual - Page 8","20530","client","0","0","","manual-no-quest-link"
"16653","Shredder Operating Manual - Page 9","20531","client","0","0","","manual-no-quest-link"
"16654","Shredder Operating Manual - Page 10","20531","client","0","0","","manual-no-quest-link"
"16656","Shredder Operating Manual - Page 12","20531","client","0","0","","manual-no-quest-link"
"16655","Shredder Operating Manual - Page 11","20531","client","0","0","","manual-no-quest-link"
"17224","Scrying Scope","21171","client","0","0","","manual-no-quest-link"
"17324","Guse's Beacon","21355","client","2597","0","","manual-no-quest-link"
"17333","Aqual Quintessence","21358","client","0","0","","manual-no-quest-link"
"22754","Eternal Quintessence","21358","client","0","0","","manual-no-quest-link"
"17364","Scrying Scope","21425","client","0","0","","manual-no-quest-link"
"17507","Slidore's Beacon","21729","client","2597","0","","manual-no-quest-link"
"17761","Gem of the First Khan","21957","client","0","0","","manual-no-quest-link"
"17764","Gem of the Fourth Khan","21957","client","0","0","","manual-no-quest-link"
"17763","Gem of the Third Khan","21957","client","0","0","","manual-no-quest-link"
"17762","Gem of the Second Khan","21957","client","0","0","","manual-no-quest-link"
"17765","Gem of the Fifth Khan","21957","client","0","0","","manual-no-quest-link"
"18153","Red Moro'gai Gem","22567","client","0","0","","manual-no-quest-link"
"18169","Flame Mantle of the Dawn","22593","client","0","0","","manual-no-quest-link"
"18170","Frost Mantle of the Dawn","22594","client","0","0","","manual-no-quest-link"
"18173","Shadow Mantle of the Dawn","22596","client","0","0","","manual-no-quest-link"
"18172","Nature Mantle of the Dawn","22597","client","0","0","","manual-no-quest-link"
"18171","Arcane Mantle of the Dawn","22598","client","0","0","","manual-no-quest-link"
"18629","Black Lodestone","23061","client","0","0","","manual-no-quest-link"
"18663","J'eevee's Jar","23136","client","0","0","","manual-no-quest-link"
"18670","Xorothian Glyphs","23152","client","0","0","","manual-no-quest-link"
"18802","Shadowy Potion","23179","client","0","0","","manual-no-quest-link"
"18780","Top Half of Advanced Armorsmithing: Volume I","23231","client","0","0","","manual-no-quest-link"
"18779","Bottom Half of Advanced Armorsmithing: Volume I","23231","client","0","0","","manual-no-quest-link"
"18781","Bottom Half of Advanced Armorsmithing: Volume II","23232","client","0","0","","manual-no-quest-link"
"18782","Top Half of Advanced Armorsmithing: Volume II","23232","client","0","0","","manual-no-quest-link"
"18783","Bottom Half of Advanced Armorsmithing: Volume III","23233","client","0","0","","manual-no-quest-link"
"18784","Top Half of Advanced Armorsmithing: Volume III","23233","client","0","0","","manual-no-quest-link"
"19227","Ace of Beasts","23677","client","0","0","","manual-no-quest-link"
"19258","Ace of Warlords","23678","client","0","0","","manual-no-quest-link"
"19268","Ace of Elementals","23679","client","0","0","","manual-no-quest-link"
"19276","Ace of Portals","23680","client","0","0","","manual-no-quest-link"
"19931","Gurubashi Mojo Madness","24264","client","0","0","","manual-no-quest-link"
"19974","Mudskunk Lure","24325","client","0","0","","manual-no-quest-link"
"19713","Bronze Hakkari Bijou","24377","client","0","0","","manual-no-quest-link"
"19711","Green Hakkari Bijou","24377","client","0","0","","manual-no-quest-link"
"19715","Gold Hakkari Bijou","24377","client","0","0","","manual-no-quest-link"
"19714","Silver Hakkari Bijou","24377","client","0","0","","manual-no-quest-link"
"19707","Red Hakkari Bijou","24377","client","0","0","","manual-no-quest-link"
"19712","Purple Hakkari Bijou","24377","client","0","0","","manual-no-quest-link"
"19709","Yellow Hakkari Bijou","24377","client","0","0","","manual-no-quest-link"
"19710","Orange Hakkari Bijou","24377","client","0","0","","manual-no-quest-link"
"19708","Blue Hakkari Bijou","24377","client","0","0","","manual-no-quest-link"
"20518","Scroll: Create Crest of Beckoning","24874","client","0","0","","manual-no-quest-link"
"20526","Scroll: Create Crest of Beckoning","24885","client","0","0","","manual-no-quest-link"
"20527","Scroll: Create Crest of Beckoning","24887","client","0","0","","manual-no-quest-link"
"20528","Scroll: Create Crest of Beckoning","24888","client","0","0","","manual-no-quest-link"
"20531","Scroll: Create Signet of Beckoning","24889","client","0","0","","manual-no-quest-link"
"20532","Scroll: Create Signet of Beckoning","24890","client","0","0","","manual-no-quest-link"
"20533","Scroll: Create Signet of Beckoning","24891","client","0","0","","manual-no-quest-link"
"20535","Scroll: Create Signet of Beckoning","24892","client","0","0","","manual-no-quest-link"
"20540","Scroll: Create Scepter of Beckoning","24895","client","0","0","","manual-no-quest-link"
"20542","Scroll: Create Scepter of Beckoning","24896","client","0","0","","manual-no-quest-link"
"20543","Scroll: Create Scepter of Beckoning","24897","client","0","0","","manual-no-quest-link"
"20544","Scroll: Create Scepter of Beckoning","24898","client","0","0","","manual-no-quest-link"
"23545","Power of the Scourge","29467","client","0","0","","manual-no-quest-link"
"23547","Resilience of the Scourge","29475","client","0","0","","manual-no-quest-link"
"23549","Fortitude of the Scourge","29480","client","0","0","","manual-no-quest-link"
"23548","Might of the Scourge","29483","client","0","0","","manual-no-quest-link"
"28882","Inscription of Warding","35355","client","0","0","","manual-no-quest-link"
"28889","Greater Inscription of Warding","35402","client","0","0","","manual-no-quest-link"
"28878","Inscription of Faith","35403","client","0","0","","manual-no-quest-link"
"28887","Greater Inscription of Faith","35404","client","0","0","","manual-no-quest-link"
"28881","Inscription of Discipline","35405","client","0","0","","manual-no-quest-link"
"28886","Greater Inscription of Discipline","35406","client","0","0","","manual-no-quest-link"
"28885","Inscription of Vengeance","35407","client","0","0","","manual-no-quest-link"
"28888","Greater Inscription of Vengeance","35417","client","0","0","","manual-no-quest-link"
"28908","Inscription of the Knight","35432","client","0","0","","manual-no-quest-link"
"35729","Greater Inscription of the Knight","35433","client","0","0","","manual-no-quest-link"
"28911","Greater Inscription of the Knight","35433","client","0","0","","manual-no-quest-link"
"28904","Inscription of the Oracle","35434","client","0","0","","manual-no-quest-link"
"35730","Greater Inscription of the Oracle","35435","client","0","0","","manual-no-quest-link"
"28912","Greater Inscription of the Oracle","35435","client","0","0","","manual-no-quest-link"
"28903","Inscription of the Orb","35436","client","0","0","","manual-no-quest-link"
"35731","Greater Inscription of the Orb","35437","client","0","0","","manual-no-quest-link"
"28909","Greater Inscription of the Orb","35437","client","0","0","","manual-no-quest-link"
"28907","Inscription of the Blade","35438","client","0","0","","manual-no-quest-link"
"35728","Greater Inscription of the Blade","35439","client","0","0","","manual-no-quest-link"
"28910","Greater Inscription of the Blade","35439","client","0","0","","manual-no-quest-link"
"29187","Inscription of Endurance","35441","client","0","0","","manual-no-quest-link"
"29186","Arcanum of the Defender","35443","client","0","0","","manual-no-quest-link"
"29190","Arcanum of Renewal","35445","client","0","0","","manual-no-quest-link"
"29189","Arcanum of Renewal","35445","client","0","0","","manual-no-quest-link"
"29191","Arcanum of Power","35447","client","0","0","","manual-no-quest-link"
"29192","Arcanum of Ferocity","35452","client","0","0","","manual-no-quest-link"
"29193","Arcanum of the Gladiator","35453","client","0","0","","manual-no-quest-link"
"29194","Arcanum of Nature Warding","35454","client","0","0","","manual-no-quest-link"
"29195","Arcanum of Arcane Warding","35455","client","0","0","","manual-no-quest-link"
"29196","Arcanum of Fire Warding","35456","client","0","0","","manual-no-quest-link"
"29197","Arcanum of Fire Warding","35456","client","0","0","","manual-no-quest-link"
"29198","Arcanum of Frost Warding","35457","client","0","0","","manual-no-quest-link"
"29199","Arcanum of Shadow Warding","35458","client","0","0","","manual-no-quest-link"
"30527","Draenei Tomb Relic","36867","client","0","0","","manual-no-quest-link"
"30595","Legion Codex Key","37020","client","0","0","","manual-no-quest-link"
"30651","Dertrok's First Wand","37221","client","0","0","","manual-no-quest-link"
"30652","Dertrok's Second Wand","37320","client","0","0","","manual-no-quest-link"
"30653","Dertrok's Third Wand","37322","client","0","0","","manual-no-quest-link"
"30654","Dertrok's Fourth Wand","37323","client","0","0","","manual-no-quest-link"
"30846","Arcanum of the Outcast","37891","client","0","0","","manual-no-quest-link"
"31882","Ace of Blessings","39480","client","0","0","","manual-no-quest-link"
"31892","Ace of Storms","39481","client","0","0","","manual-no-quest-link"
"31901","Ace of Furies","39483","client","0","0","","manual-no-quest-link"
"31910","Ace of Lunacy","39484","client","0","0","","manual-no-quest-link"
"32758","Brute Cologne","41233","client","0","0","","manual-no-quest-link"
"33336","Sergeant's Spyglass","43051","client","0","0","","manual-no-quest-link"
"33341","Brave's Spyglass","43051","client","0","0","","manual-no-quest-link"
"35718","Raelorasz' Flare","46849","client","0","0","","manual-no-quest-link"
"37063","Infused Drakkari Offering","48061","client","0","0","","manual-no-quest-link"
"37140","Ace of Rogues","48221","client","0","0","","manual-no-quest-link"
"37143","Two of Rogues","48234","client","0","0","","manual-no-quest-link"
"37156","Three of Rogues","48235","client","0","0","","manual-no-quest-link"
"37157","Four of Rogues","48236","client","0","0","","manual-no-quest-link"
"37158","Five of Rogues","48238","client","0","0","","manual-no-quest-link"
"37145","Ace of Swords","48239","client","0","0","","manual-no-quest-link"
"37147","Two of Swords","48240","client","0","0","","manual-no-quest-link"
"37160","Four of Swords","48242","client","0","0","","manual-no-quest-link"
"37161","Five of Swords","48243","client","0","0","","manual-no-quest-link"
"37159","Three of Swords","48244","client","0","0","","manual-no-quest-link"
"38606","Battle-worn Axe","51737","client","0","0","","manual-no-quest-link"
"39314","Tiki Dervish Ceremony","52669","client","0","0","","manual-no-quest-link"
"39739","Wolvar Berries","53392","client","0","0","","manual-no-quest-link"
"42733","Icemaw Bear Flank","56573","client","0","0","","manual-no-quest-link"
"42894","Horn of Elemental Fury","56893","client","0","0","","manual-no-quest-link"
"42975","Ace of Lords","57310","client","0","0","","manual-no-quest-link"
"42977","Two of Lords","57311","client","0","0","","manual-no-quest-link"
"42978","Three of Lords","57312","client","0","0","","manual-no-quest-link"
"42979","Four of Lords","57313","client","0","0","","manual-no-quest-link"
"42980","Five of Lords","57314","client","0","0","","manual-no-quest-link"
"42981","Six of Lords","57315","client","0","0","","manual-no-quest-link"
"42982","Seven of Lords","57316","client","0","0","","manual-no-quest-link"
"42983","Eight of Lords","57317","client","0","0","","manual-no-quest-link"
"44067","Inscription of Triumph","59771","client","0","0","","manual-no-quest-link"
"44068","Inscription of Dominance","59773","client","0","0","","manual-no-quest-link"
"44069","Arcanum of Triumph","59777","client","0","0","","manual-no-quest-link"
"44075","Arcanum of Dominance","59784","client","0","0","","manual-no-quest-link"
"44129","Lesser Inscription of the Storm ","59927","client","0","0","","manual-no-quest-link"
"44130","Lesser Inscription of the Crag","59928","client","0","0","","manual-no-quest-link"
"44131","Lesser Inscription of the Axe","59929","client","0","0","","manual-no-quest-link"
"44132","Lesser Inscription of the Pinnacle","59932","client","0","0","","manual-no-quest-link"
"44133","Greater Inscription of the Axe","59934","client","0","0","","manual-no-quest-link"
"44871","Greater Inscription of the Axe","59934","client","0","0","","manual-no-quest-link"
"50335","Greater Inscription of the Axe","59934","client","0","0","","manual-no-quest-link"
"44134","Greater Inscription of the Crag","59936","client","0","0","","manual-no-quest-link"
"50336","Greater Inscription of the Crag","59936","client","0","0","","manual-no-quest-link"
"44872","Greater Inscription of the Crag","59936","client","0","0","","manual-no-quest-link"
"44874","Greater Inscription of the Storm ","59937","client","0","0","","manual-no-quest-link"
"50338","Greater Inscription of the Storm","59937","client","0","0","","manual-no-quest-link"
"44135","Greater Inscription of the Storm","59937","client","0","0","","manual-no-quest-link"
"50337","Greater Inscription of the Pinnacle","59941","client","0","0","","manual-no-quest-link"
"44136","Greater Inscription of the Pinnacle","59941","client","0","0","","manual-no-quest-link"
"44873","Greater Inscription of the Pinnacle","59941","client","0","0","","manual-no-quest-link"
"44137","Arcanum of the Frosty Soul","59944","client","0","0","","manual-no-quest-link"
"44884","Arcanum of the Frosty Soul","59944","client","0","0","","manual-no-quest-link"
"44883","Arcanum of Toxic Warding","59945","client","0","0","","manual-no-quest-link"
"44138","Arcanum of Toxic Warding","59945","client","0","0","","manual-no-quest-link"
"44882","Arcanum of the Fleeing Shadow","59946","client","0","0","","manual-no-quest-link"
"44139","Arcanum of the Fleeing Shadow","59946","client","0","0","","manual-no-quest-link"
"44140","Arcanum of the Eclipsed Moon","59947","client","0","0","","manual-no-quest-link"
"44881","Arcanum of the Eclipsed Moon","59947","client","0","0","","manual-no-quest-link"
"44141","Arcanum of the Flame's Soul","59948","client","0","0","","manual-no-quest-link"
"44880","Arcanum of the Flame's Soul","59948","client","0","0","","manual-no-quest-link"
"44165","Ace of Mages","59953","client","0","0","","manual-no-quest-link"
"44149","Arcanum of Torment","59954","client","0","0","","manual-no-quest-link"
"50367","Arcanum of Torment","59954","client","0","0","","manual-no-quest-link"
"44879","Arcanum of Torment","59954","client","0","0","","manual-no-quest-link"
"44878","Arcanum of the Stalwart Protector","59955","client","0","0","","manual-no-quest-link"
"44150","Arcanum of the Stalwart Protector","59955","client","0","0","","manual-no-quest-link"
"50369","Arcanum of the Stalwart Protector","59955","client","0","0","","manual-no-quest-link"
"44144","Two of Mages","59956","client","0","0","","manual-no-quest-link"
"44145","Three of Mages","59957","client","0","0","","manual-no-quest-link"
"44146","Four of Mages","59958","client","0","0","","manual-no-quest-link"
"44147","Five of Mages","59959","client","0","0","","manual-no-quest-link"
"44152","Arcanum of Blissful Mending","59960","client","0","0","","manual-no-quest-link"
"44876","Arcanum of Blissful Mending","59960","client","0","0","","manual-no-quest-link"
"50370","Arcanum of Blissful Mending","59960","client","0","0","","manual-no-quest-link"
"44143","Ace of Demons","59962","client","0","0","","manual-no-quest-link"
"44154","Two of Demons","59964","client","0","0","","manual-no-quest-link"
"44155","Three of Demons","59966","client","0","0","","manual-no-quest-link"
"44156","Four of Demons","59967","client","0","0","","manual-no-quest-link"
"44157","Five of Demons","59968","client","0","0","","manual-no-quest-link"
"44159","Arcanum of Burning Mysteries","59970","client","0","0","","manual-no-quest-link"
"50368","Arcanum of Burning Mysteries","59970","client","0","0","","manual-no-quest-link"
"44877","Arcanum of Burning Mysteries","59970","client","0","0","","manual-no-quest-link"
"44260","Ace of Prisms","60245","client","0","0","","manual-no-quest-link"
"44261","Two of Prisms","60246","client","0","0","","manual-no-quest-link"
"44262","Three of Prisms","60247","client","0","0","","manual-no-quest-link"
"44263","Four of Prisms","60248","client","0","0","","manual-no-quest-link"
"44264","Five of Prisms","60249","client","0","0","","manual-no-quest-link"
"44265","Six of Prisms","60250","client","0","0","","manual-no-quest-link"
"44266","Seven of Prisms","60251","client","0","0","","manual-no-quest-link"
"44267","Eight of Prisms","60252","client","0","0","","manual-no-quest-link"
"44268","Ace of Nobles","60255","client","0","0","","manual-no-quest-link"
"44269","Two of Nobles","60257","client","0","0","","manual-no-quest-link"
"44270","Three of Nobles","60259","client","0","0","","manual-no-quest-link"
"44271","Four of Nobles","60260","client","0","0","","manual-no-quest-link"
"44272","Five of Nobles","60261","client","0","0","","manual-no-quest-link"
"44273","Six of Nobles","60262","client","0","0","","manual-no-quest-link"
"44274","Seven of Nobles","60263","client","0","0","","manual-no-quest-link"
"44275","Eight of Nobles","60264","client","0","0","","manual-no-quest-link"
"44277","Ace of Chaos","60265","client","0","0","","manual-no-quest-link"
"44278","Two of Chaos","60268","client","0","0","","manual-no-quest-link"
